event_date,user_id,id,latitude,longitude,city,state,district,HUB
2021-08-27 19:45:44,53420,60749,-23.6705398,-46.5223769,Santo André,SP,Vila Assunção,
2021-08-27 19:46:20,106670,55871,-25.4413779,-49.2757866,Curitiba,PR,Cristo Rei,
2021-08-27 19:47:05,149512,215169,-23.6329865,-46.7138978,São Paulo,SP,Vila Cruzeiro,
2021-08-27 19:48:55,158788,208087,-15.826691,-47.9218204,Brasília,DF,,
2021-08-27 19:50:00,158788,208087,-15.826691,-47.9218204,Brasília,DF,,
2021-08-27 19:50:13,158788,208087,-15.826691,-47.9218204,Brasília,DF,,
2021-08-27 19:51:27,179459,253213,-22.9512876,-43.5690013,Rio de Janeiro,RJ,Campo Grande,
2021-08-27 19:57:14,165712,265524,-23.5376961,-46.8024343,Osasco,SP,Pestana,
2021-08-27 19:58:08,176102,292327,-25.650045,-49.188419,São José dos Pinhais,PR,Campo Largo Da Roseira,
2021-08-27 19:58:12,155919,234393,-23.7431613,-46.5547663,São Bernardo do Campo,SP,Parque Terra Nova,São Bernardo do Campo
2021-08-27 19:59:07,180076,299688,-22.9719348,-43.3882783,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-27 19:59:55,128537,151057,-22.854306,-43.5335824,Rio de Janeiro,RJ,Campo Grande,
2021-08-27 20:01:40,128537,151057,-22.854306,-43.5335824,Rio de Janeiro,RJ,Campo Grande,
2021-08-27 20:03:16,1010258,300086,-19.8669669,-44.0476413,Contagem,MG,Chácara Cotia,
2021-08-27 20:06:11,179401,298533,-22.9567413,-43.0294045,Niterói,RJ,Itaipu,São Cristóvão
2021-08-27 20:06:57,56388,18409,-22.8909916,-43.2678178,Rio de Janeiro,RJ,Cachambi,
2021-08-27 20:07:25,864823,177917,-23.7269784,-46.7566258,São Paulo,SP,Cidade Ipava,
2021-08-27 20:08:05,1004657,295095,-23.5784694,-46.6742743,São Paulo,SP,Itaim Bibi,
2021-08-27 20:08:46,48929,15271,-22.9353967,-43.1800132,Rio de Janeiro,RJ,Laranjeiras,São Cristóvão
2021-08-27 20:08:47,142076,184968,-23.4988333,-46.513217,São Paulo,SP,Eng. Goulart,
2021-08-27 20:09:21,1010299,300106,-22.6411268,-42.0231784,Cabo Frio,RJ,,
2021-08-27 20:09:22,1010303,300107,-22.84613,-43.6062,Nova Iguaçu,RJ,,
2021-08-27 20:12:17,1010336,300124,-23.7057856,-46.6282203,São Paulo,SP,Eldorado,
2021-08-27 20:12:19,44610,7474,-22.9470559,-43.1894258,Rio de Janeiro,RJ,Botafogo,
2021-08-27 20:12:29,172074,243886,-23.5362369,-46.6710433,São Paulo,SP,Perdizes,Tatuapé
2021-08-27 20:12:31,1010336,300124,-23.7057856,-46.6282203,São Paulo,SP,Eldorado,
2021-08-27 20:12:46,44610,7474,-22.9470559,-43.1894258,Rio de Janeiro,RJ,Botafogo,
2021-08-27 20:14:45,45850,7822,-22.9633459,-43.1717268,Rio de Janeiro,RJ,Leme,
2021-08-27 20:15:55,180289,177917,-23.7269784,-46.7566258,São Paulo,SP,Cidade Ipava,
2021-08-27 20:16:41,45850,300131,-22.9885861,-43.3498696,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-27 20:17:33,180291,300137,-22.8553746,-43.3848852,Rio de Janeiro,RJ,Deodoro,
2021-08-27 20:18:03,180293,300138,-22.8550037,-43.3834872,Rio de Janeiro,RJ,Deodoro,
2021-08-27 20:18:22,180296,299817,-15.8066729,-48.0722328,Brasília,DF,St. Qi,
2021-08-27 20:18:25,180291,300137,-22.8553746,-43.3848852,Rio de Janeiro,RJ,Deodoro,
2021-08-27 20:18:37,180215,250435,-25.5218837,-49.2823805,Curitiba,PR,Pinheirinho,Curitiba
2021-08-27 20:18:55,180291,300137,-22.8553746,-43.3848852,Rio de Janeiro,RJ,Deodoro,
2021-08-27 20:19:27,56388,18409,-22.8909916,-43.2678178,Rio de Janeiro,RJ,Cachambi,
2021-08-27 20:20:32,180295,300142,-23.4263596,-46.4283009,Guarulhos,SP,Jardim Pres. Dutra,
2021-08-27 20:20:34,1010365,300143,-23.5012008,-46.8004865,Osasco,SP,Jardim Elvira,
2021-08-27 20:20:44,1010365,300143,-23.5012008,-46.8004865,Osasco,SP,Jardim Elvira,
2021-08-27 20:21:42,1010353,300144,-23.4559827,-46.6956456,São Paulo,SP,Vila Teresinha,
2021-08-27 20:22:13,134923,181273,-23.4430994,-46.5225801,Guarulhos,SP,Cocaia,
2021-08-27 20:22:16,1010365,300143,-23.5012008,-46.8004865,Osasco,SP,Jardim Elvira,
2021-08-27 20:23:37,1010371,300150,-25.4812995,-49.2823389,Curitiba,PR,Lindoia,
2021-08-27 20:28:30,12178,4390,-23.0199985,-43.511703,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-27 20:30:31,166260,192897,-23.5606195,-46.6883662,São Paulo,SP,Pinheiros,
2021-08-27 20:31:45,180149,299844,-23.5337979,-46.7604243,,SP,,
2021-08-27 20:33:26,1010394,300161,-22.8953381,-43.3499201,Rio de Janeiro,RJ,Campinho,
2021-08-27 20:33:53,180306,300159,-23.5376086,-46.5156735,São Paulo,SP,Vila Guilhermina,
2021-08-27 20:34:54,151764,222261,-22.972706,-43.226095,Rio de Janeiro,RJ,Jardim Botânico,
2021-08-27 20:35:16,180308,300154,-23.5750105,-46.7447321,São Paulo,SP,Vila Polopoli,
2021-08-27 20:35:40,1010397,300166,-22.9651286,-43.3356897,Rio de Janeiro,RJ,Anil,
2021-08-27 20:38:15,167638,275452,-23.6203972,-46.6949464,São Paulo,SP,,
2021-08-27 20:40:15,180282,300088,-22.9707298,-43.3896347,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-27 20:40:20,928669,232596,-23.1399683,-46.920368,Jundiaí,SP,Chácara São Francisco,
2021-08-27 20:41:13,1010405,300170,-23.6343317,-46.5289993,Santo André,SP,Parque das Nações,
2021-08-27 20:41:17,28365,146279,-22.7223567,-43.322226,Duque de Caxias,RJ,Parque Muisa,
2021-08-27 20:41:34,155477,226642,-23.6027376,-46.5518809,São Paulo,SP,Sítio da Figueira,
2021-08-27 20:42:11,99072,44872,-22.9624947,-43.1703611,Rio de Janeiro,RJ,Leme,
2021-08-27 20:42:32,1010410,300176,-23.4551212,-46.7038545,São Paulo,SP,Jardim Paulistano (Zona Norte),
2021-08-27 20:44:20,180312,300177,-23.6404435,-46.7894267,Taboão da Serra,SP,Jardim Silvio Sampaio,
2021-08-27 20:44:27,180311,300175,-23.4288124,-46.5356985,Guarulhos,SP,Vila Itapoan,
2021-08-27 20:45:29,180313,300179,-23.66315,-46.7403264,São Paulo,SP,,
2021-08-27 20:45:54,180311,300175,-23.4288124,-46.5356985,Guarulhos,SP,Vila Itapoan,
2021-08-27 20:47:03,51099,160268,-23.5284233,-46.6993205,São Paulo,SP,Vila Romana,
2021-08-27 20:48:48,115660,73148,-22.8675026,-43.5514811,Rio de Janeiro,RJ,Campo Grande,
2021-08-27 20:49:13,81968,299738,-22.9040265,-43.2562276,Rio de Janeiro,RJ,Riachuelo,
2021-08-27 20:50:33,1009595,299595,-22.9132176,-43.0839978,Niterói,RJ,São Francisco,
2021-08-27 20:50:49,1009595,299595,-22.9132176,-43.0839978,Niterói,RJ,São Francisco,
2021-08-27 20:50:51,1009595,299595,-22.9132176,-43.0839978,Niterói,RJ,São Francisco,
2021-08-27 20:50:58,118916,108234,-23.4824224,-46.859468,Santana de Parnaíba,SP,Res. Tres (Alphaville),
2021-08-27 20:52:47,136419,300178,-23.5943821,-46.5676033,São Paulo,SP,Vila Lucia,
2021-08-27 20:53:36,130791,158192,-23.5691731,-46.6205633,São Paulo,SP,Cambuci,Vila Olímpia
2021-08-27 20:53:37,151337,221014,-23.6215007,-46.566595,São Caetano do Sul,SP,Santa Paula,
2021-08-27 20:53:40,108182,72051,-22.9459463,-43.1839082,Rio de Janeiro,RJ,Botafogo,
2021-08-27 20:56:45,149636,230665,-22.9463838,-43.1879762,Rio de Janeiro,RJ,Botafogo,
2021-08-27 20:57:30,177864,295575,-22.9021643,-43.567873,Rio de Janeiro,RJ,Campo Grande,
2021-08-27 20:59:09,1010433,300191,-23.728789,-46.5760275,São Bernardo do Campo,SP,Bairro dos Casa,
2021-08-27 20:59:46,1010433,300191,-23.728789,-46.5760275,São Bernardo do Campo,SP,Bairro dos Casa,
2021-08-27 21:00:00,119195,108830,-15.6014422,-47.870134,Brasília,DF,,
2021-08-27 21:00:20,1010436,300193,-23.0034598,-43.328932,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-27 21:00:37,1010429,300194,-22.9259779,-43.2168793,Rio de Janeiro,RJ,Tijuca,
2021-08-27 21:02:25,36566,190442,-22.9865815,-43.1899541,Rio de Janeiro,RJ,Copacabana,
2021-08-27 21:03:13,78192,9121,-22.9729677,-43.038666,Niterói,RJ,Itacoatiara,São Cristóvão
2021-08-27 21:03:25,179350,298294,-23.4343434,-46.5490536,Guarulhos,SP,Jardim Betel,
2021-08-27 21:03:40,179350,298294,-23.4343434,-46.5490536,Guarulhos,SP,Jardim Betel,
2021-08-27 21:05:37,963352,260663,-22.838223,-43.319097,Rio de Janeiro,RJ,Irajá,
2021-08-27 21:05:46,165040,263575,-23.5562957,-46.6950974,São Paulo,SP,Vila Madalena,
2021-08-27 21:08:55,180319,300198,-23.5104829,-46.5372482,São Paulo,SP,Vila Londrina,
2021-08-27 21:10:29,1010446,300200,-22.8071212,-43.3143181,Rio de Janeiro,RJ,Vigário Geral,
2021-08-27 21:10:36,1010407,300171,-22.9269119,-42.5481423,Saquarema,RJ,Barra Nova,
2021-08-27 21:11:22,180320,300200,-22.8071212,-43.3143181,Rio de Janeiro,RJ,Vigário Geral,
2021-08-27 21:15:37,150923,219813,-22.8786716,-43.3079838,Rio de Janeiro,RJ,Piedade,
2021-08-27 21:16:06,150923,219813,-22.8786716,-43.3079838,Rio de Janeiro,RJ,Piedade,
2021-08-27 21:16:28,666737,154877,-22.8816675,-42.0433101,Cabo Frio,RJ,Palmeiras,
2021-08-27 21:19:27,143926,185554,-23.6074075,-46.6310919,São Paulo,SP,Chácara Inglesa,
2021-08-27 21:20:29,103929,59384,-22.8452719,-43.3783115,Rio de Janeiro,RJ,Guadalupe,
2021-08-27 21:20:42,103929,59384,-22.8452719,-43.3783115,Rio de Janeiro,RJ,Guadalupe,
2021-08-27 21:20:52,50272,48325,-15.8302589,-47.8071312,Brasília,DF,SHIS,Brasília
2021-08-27 21:26:10,878734,190971,-23.5511487,-46.5097968,São Paulo,SP,Jardim Santa Maria,
2021-08-27 21:27:28,998405,289536,-22.8755993,-43.0453938,Niterói,RJ,Santa Barbara,
2021-08-27 21:27:30,998405,289536,-22.8755993,-43.0453938,Niterói,RJ,Santa Barbara,
2021-08-27 21:29:13,50272,48325,-15.8302589,-47.8071312,Brasília,DF,SHIS,Brasília
2021-08-27 21:30:21,1010462,300209,-22.8092415,-43.0526972,São Gonçalo,RJ,Boaçu,
2021-08-27 21:30:35,161936,253943,-22.7544045,-43.4408849,Nova Iguaçu,RJ,Centro,
2021-08-27 21:34:56,24735,61189,-15.810719,-47.8865859,Brasilia,DF,Asa Sul,
2021-08-27 21:35:36,131057,159202,-23.6219349,-46.652382,São Paulo,SP,Indianópolis,
2021-08-27 21:36:29,158171,241839,-22.897855,-43.26641,Rio de Janeiro,RJ,Engenho Novo,São Cristóvão
2021-08-27 21:37:09,1010467,300212,-23.5782099,-46.8034068,Osasco,SP,Conceicao,
2021-08-27 21:37:28,151905,222682,-22.9410555,-43.1809538,Rio de Janeiro,RJ,Botafogo,
2021-08-27 21:37:30,151905,222682,-22.9410555,-43.1809538,Rio de Janeiro,RJ,Botafogo,
2021-08-27 21:39:41,1010467,300212,-23.5782099,-46.8034068,Osasco,SP,Conceicao,
2021-08-27 21:42:59,115320,251030,-23.553806,-46.678448,São Paulo,SP,Pinheiros,
2021-08-27 21:46:05,98895,44468,-22.7528894,-42.8963856,Itaboraí,RJ,Retiro São Joaquim,São Cristóvão
2021-08-27 21:46:33,167673,49199,-23.0189157,-43.4703762,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-27 21:49:24,158171,241839,-22.897855,-43.26641,Rio de Janeiro,RJ,Engenho Novo,São Cristóvão
2021-08-27 21:51:40,161121,251118,-23.4723072,-46.6304512,São Paulo,SP,Parque Mandaqui,
2021-08-27 21:57:04,41393,22941,-22.9171632,-43.188415,Rio de Janeiro,RJ,Centro,
2021-08-27 21:57:11,41393,22941,-22.9171632,-43.188415,Rio de Janeiro,RJ,Centro,
2021-08-27 21:57:42,41393,22941,-22.9171632,-43.188415,Rio de Janeiro,RJ,Centro,
2021-08-27 21:58:05,180334,300225,-23.5879987,-46.7616049,São Paulo,SP,Jardim Raposo Tavares,
2021-08-27 21:58:19,15581,12391,-23.0003972,-43.3571937,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-27 21:58:37,89387,51162,-23.6060229,-46.6300123,São Paulo,SP,Chácara Inglesa,
2021-08-27 22:03:07,157474,239499,-23.4954917,-46.8750686,Barueri,SP,,
2021-08-27 22:03:11,180335,120085,-23.5464085,-46.6920503,São Paulo,SP,Sumarezinho,Vila Olímpia
2021-08-27 22:04:08,79436,129263,-23.5294234,-46.5660769,São Paulo,SP,Tatuapé,
2021-08-27 22:04:11,79436,129263,-23.5294234,-46.5660769,São Paulo,SP,Tatuapé,
2021-08-27 22:07:25,180336,300235,-23.694889,-46.5233464,Santo André,SP,Jardim Alvorada,
2021-08-27 22:08:19,95745,187053,-23.6931285,-46.5041296,Santo André,SP,Vila Lutécia,
2021-08-27 22:09:43,180335,300234,-23.7097428,-46.5459435,São Bernardo do Campo,SP,Centro,
2021-08-27 22:09:58,180335,300234,-23.7097428,-46.5459435,São Bernardo do Campo,SP,Centro,
2021-08-27 22:10:50,180318,300193,-23.0034598,-43.328932,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-27 22:11:33,1010483,300230,-22.996104,-43.388612,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-27 22:11:40,85589,4473,-23.5715936,-46.6549015,São Paulo,SP,Jardins,
2021-08-27 22:14:07,180338,300239,-22.7868557,-43.3130887,Rio de Janeiro,RJ,Duque De Caxias,
2021-08-27 22:14:27,962017,259592,-22.9114712,-43.6153052,Rio de Janeiro,RJ,Cosmos,Barra
2021-08-27 22:14:35,962017,259592,-22.9114712,-43.6153052,Rio de Janeiro,RJ,Cosmos,Barra
2021-08-27 22:17:49,180339,300242,-23.4931899,-46.9590421,Barueri,SP,Res. das Estrelas,
2021-08-27 22:21:05,180340,300230,-22.996104,-43.388612,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-27 22:21:11,180335,300234,-23.7097428,-46.5459435,São Bernardo do Campo,SP,Centro,
2021-08-27 22:26:30,84865,2755,-22.8753983,-42.0355674,Cabo Frio,RJ,Portinho,
2021-08-27 22:26:40,104540,169819,-23.6149283,-46.6806923,São Paulo,SP,Cidade Monções,
2021-08-27 22:26:45,180343,285803,-25.437902,-49.2378215,Curitiba,PR,Cristo Rei,
2021-08-27 22:27:40,60968,5116,-23.52137,-46.6531963,São Paulo,SP,Barra Funda,
2021-08-27 22:28:32,180343,285803,-25.437902,-49.2378215,Curitiba,PR,Cristo Rei,
2021-08-27 22:28:35,180343,285803,-25.437902,-49.2378215,Curitiba,PR,Cristo Rei,
2021-08-27 22:28:41,174064,288402,-23.5347749,-46.5948448,São Paulo,SP,Belenzinho,
2021-08-27 22:29:00,13646,30885,-22.8077681,-43.2022932,Rio de Janeiro,RJ,Jardim Guanabara,
2021-08-27 22:32:27,180017,299614,-22.9414816,-43.1740104,Rio de Janeiro,RJ,Flamengo,
2021-08-27 22:42:12,99341,44256,-23.6313865,-46.7046838,São Paulo,SP,Jardim Hipico,Vila Olímpia
2021-08-27 22:48:28,1010537,300258,-22.915724,-43.3583116,Rio de Janeiro,RJ,Tanque,
2021-08-27 22:55:03,1010538,300259,-23.6582342,-46.5719755,São Bernardo do Campo,SP,Vila Angelina,
2021-08-27 22:58:09,65704,60003,-23.0071421,-43.3226974,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-27 22:59:22,97003,276952,-23.0180187,-43.4720324,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-27 23:01:36,1010552,300267,-25.4975763,-49.2911358,Curitiba,PR,Capão Raso,
2021-08-27 23:02:47,1010553,300268,-23.5528162,-46.522893,São Paulo,SP,Vila Carrao,
2021-08-27 23:07:55,1009381,300275,-23.720535,-46.5243667,São Bernardo do Campo,SP,Vila Sao Pedro,
2021-08-27 23:08:13,180349,300268,-23.5528162,-46.522893,São Paulo,SP,Vila Carrao,
2021-08-27 23:08:34,97003,116740,-22.5057484,-41.9332439,Rio das Ostras,RJ,Jardim Mariléa,
2021-08-27 23:09:37,1010537,300258,-22.915724,-43.3583116,Rio de Janeiro,RJ,Tanque,
2021-08-27 23:09:39,1010537,300258,-22.915724,-43.3583116,Rio de Janeiro,RJ,Tanque,
2021-08-27 23:15:17,108955,112092,-23.5459294,-46.6181375,São Paulo,SP,Brás,
2021-08-27 23:16:26,1010560,300276,-23.4671992,-46.6550182,São Paulo,SP,Vila Continental,
2021-08-27 23:17:12,108955,112092,-23.5459294,-46.6181375,São Paulo,SP,Brás,
2021-08-27 23:20:10,1010557,300274,-23.6705506,-46.6436453,São Paulo,SP,Americanópolis,
2021-08-27 23:25:59,166126,260348,-15.7976343,-48.0616089,Brasília,DF,St. G Norte,
2021-08-27 23:26:32,1010571,300283,-22.815659,-43.3813055,Rio de Janeiro,RJ,Anchieta,
2021-08-27 23:27:25,82166,138072,-22.9111344,-43.6591522,Rio de Janeiro,RJ,Paciência,
2021-08-27 23:28:39,166126,260348,-15.7976343,-48.0616089,Brasília,DF,St. G Norte,
2021-08-27 23:28:49,99356,45489,-23.497261,-46.6445347,São Paulo,SP,Vila Ester (Zona Norte),
2021-08-27 23:31:11,166126,260348,-15.7976343,-48.0616089,Brasília,DF,St. G Norte,
2021-08-27 23:32:50,166126,260348,-15.7976343,-48.0616089,Brasília,DF,St. G Norte,
2021-08-27 23:35:12,166126,260348,-15.7976343,-48.0616089,Brasília,DF,St. G Norte,
2021-08-27 23:37:10,166013,266508,-22.9395497,-43.1780244,Rio de Janeiro,RJ,Flamengo,
2021-08-27 23:37:27,11115,117385,-22.9022483,-43.1095723,Niterói,RJ,Icaraí,São Cristóvão
2021-08-27 23:37:55,166013,266508,-22.9395497,-43.1780244,Rio de Janeiro,RJ,Flamengo,
2021-08-27 23:41:36,175844,290993,-23.6273716,-46.6894808,São Paulo,SP,Jardim das Acacias,
2021-08-27 23:42:03,116917,104114,-23.5490461,-46.5639931,São Paulo,SP,Tatuapé,
2021-08-27 23:48:50,132268,196869,-23.5315039,-46.5778221,São Paulo,SP,Tatuapé,
2021-08-27 23:53:10,176910,293817,-23.5437033,-46.9301118,Itapevi,SP,Parque Itamarati,
2021-08-27 23:53:26,1010229,300062,-23.4851776,-46.8799528,Barueri,SP,Vila Pindorama,
2021-08-28 00:06:03,170632,278534,-22.865151,-43.459445,Rio de Janeiro,RJ,Bangu,
2021-08-28 00:16:47,178779,297288,-22.8988975,-43.0428078,Niterói,RJ,Matapaca,
2021-08-28 00:18:54,67942,32061,-22.905109,-43.099889,Niterói,RJ,Icaraí,
2021-08-28 00:22:47,67942,32061,-22.905109,-43.099889,Niterói,RJ,Icaraí,
2021-08-28 00:23:25,173892,296764,-22.6425857,-43.2867178,Duque de Caxias,RJ,Santa Cruz da Serra,
2021-08-28 00:24:34,173892,296764,-22.6425857,-43.2867178,Duque de Caxias,RJ,Santa Cruz da Serra,
2021-08-28 00:25:24,111279,82337,-23.0094504,-43.4515385,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-28 00:25:32,111279,82337,-23.0094504,-43.4515385,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-28 00:26:03,1010596,300300,-22.9825041,-43.1946621,Rio de Janeiro,RJ,Copacabana,
2021-08-28 00:26:23,1010596,300300,-22.9825041,-43.1946621,Rio de Janeiro,RJ,Copacabana,
2021-08-28 00:26:42,179902,299384,-22.9216586,-43.2392134,Rio de Janeiro,RJ,Vila Isabel,
2021-08-28 00:33:40,180359,300304,-22.872851,-43.3082637,Rio de Janeiro,RJ,Piedade,
2021-08-28 00:37:33,163837,259898,-22.3499033,-41.7999432,Macaé,RJ,Botafogo,
2021-08-28 00:41:29,154460,128765,-22.9678081,-43.3938543,Rio de Janeiro,RJ,Jacarepaguá,
2021-08-28 00:43:30,178811,297341,-23.5378788,-46.762208,Osasco,SP,Continental,
2021-08-28 00:43:40,178811,297341,-23.5378788,-46.762208,Osasco,SP,Continental,
2021-08-28 00:43:46,178811,297341,-23.5378788,-46.762208,Osasco,SP,Continental,
2021-08-28 01:04:21,93014,285493,-27.5834281,-48.5425378,Florianópolis,SC,Centro,
2021-08-28 01:08:26,859631,206984,-23.0097586,-43.4666164,Rio de Janeiro,RJ,Recreio dos Bandeirantes,
2021-08-28 01:25:46,164629,233055,-23.5721026,-46.5780709,São Paulo,SP,Água Rasa,
2021-08-28 01:48:01,1010611,300315,-22.8181308,-43.2026903,Rio de Janeiro,RJ,Jardim Guanabara,
2021-08-28 01:52:14,1010612,300316,-20.2704539,-40.411894,Cariacica,ES,Cariacica Sede,
2021-08-28 01:52:17,1010612,300316,-20.2704539,-40.411894,Cariacica,ES,Cariacica Sede,
2021-08-28 01:52:24,1010612,300316,-20.2704539,-40.411894,Cariacica,ES,Cariacica Sede,
2021-08-28 02:01:17,1010441,300318,-23.5370599,-46.4578951,São Paulo,SP,Vila Campanela,
2021-08-28 02:13:29,1010617,300320,-22.8237226,-43.3113842,Rio de Janeiro,RJ,Parada de Lucas,
2021-08-28 02:13:55,1010617,300320,-22.8237226,-43.3113842,Rio de Janeiro,RJ,Parada de Lucas,
2021-08-28 02:16:49,29822,156653,-15.7470438,-47.9137712,Brasília,DF,SQNW 309,
2021-08-28 02:17:53,179917,299414,-22.9475467,-43.3411208,Rio de Janeiro,RJ,Anil,
2021-08-28 02:27:01,1010620,300323,-23.4827777,-46.3575578,Itaquaquecetuba,SP,Jardim Santa Helena,
2021-08-28 02:27:03,1010620,300323,-23.4827777,-46.3575578,Itaquaquecetuba,SP,Jardim Santa Helena,
2021-08-28 02:49:32,1010623,300324,-22.7883664,-43.3514443,São João de Meriti,RJ,Vila São João,
2021-08-28 02:49:45,1010623,300324,-22.7883664,-43.3514443,São João de Meriti,RJ,Vila São João,
2021-08-28 03:02:49,180370,300326,-22.9539385,-43.3322008,Rio de Janeiro,RJ,Anil,
2021-08-28 03:18:48,165415,264549,-22.8832262,-43.3450429,Rio de Janeiro,RJ,Madureira,Barra
2021-08-28 03:26:42,1010630,300328,-22.9843858,-43.2262987,Rio de Janeiro,RJ,Leblon,
2021-08-28 03:26:50,1010630,300328,-22.9843858,-43.2262987,Rio de Janeiro,RJ,Leblon,
2021-08-28 03:45:09,1010631,300329,-7.8362713,-35.2595982,Carpina,PE,São José,
2021-08-28 04:05:50,180280,272649,-23.6953431,-46.5817208,São Bernardo do Campo,SP,,
2021-08-28 04:31:40,164384,258984,-23.5430398,-46.7854952,Osasco,SP,Vila Osasco,
2021-08-28 04:33:10,164384,258984,-23.5430398,-46.7854952,Osasco,SP,Vila Osasco,
2021-08-28 04:37:46,87924,162226,-23.7062149,-46.5390422,São Bernardo do Campo,SP,Nova Petrópolis,São Bernardo do Campo
2021-08-28 04:38:54,128798,151765,-22.4039935,-42.9646148,Teresópolis,RJ,Artistas,
2021-08-28 06:06:28,1010641,300336,-23.4623427,-46.7021891,São Paulo,SP,Vila Siqueira (Zona Norte),
2021-08-28 06:28:43,180372,300337,-23.5084866,-46.41079,São Paulo,SP,Jardim Campos,
2021-08-28 06:37:24,179414,297922,-22.8926272,-43.113325,Niterói,RJ,Centro,
2021-08-28 06:47:31,929174,300342,-22.8631256,-43.0972193,Niterói,RJ,Barreto,
2021-08-28 07:02:47,969394,265503,-23.6528045,-46.7589701,São Paulo,SP,Vila das Belezas,Vila Olímpia
2021-08-28 07:02:58,1010647,300343,-22.9112841,-43.5753411,Rio de Janeiro,RJ,Campo Grande,
2021-08-28 07:05:10,158699,243561,-22.9415032,-43.1914512,Rio de Janeiro,RJ,Laranjeiras,São Cristóvão
2021-08-28 07:25:30,130898,158621,-22.9019216,-43.1056909,Niterói,RJ,Icaraí,
2021-08-28 07:30:10,159287,245277,-23.6289271,-46.7458091,São Paulo,SP,Vila Andrade,Vila Olímpia
2021-08-28 07:36:20,818202,139386,-22.428934,-42.982302,Teresópolis,RJ,Taumaturgo,
2021-08-28 07:41:25,180378,300360,-22.7945607,-43.1801768,Rio de Janeiro,RJ,Freguesia (Ilha do Governador),
2021-08-28 07:41:39,180378,300360,-22.7945607,-43.1801768,Rio de Janeiro,RJ,Freguesia (Ilha do Governador),
2021-08-28 07:46:00,38619,298453,-22.9562416,-43.1748557,Rio de Janeiro,RJ,Botafogo,
2021-08-28 07:50:58,180379,300361,-23.6871305,-46.5489145,São Bernardo do Campo,SP,Centro,
2021-08-28 07:56:31,203,219208,-23.002736,-43.3941779,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-28 07:56:56,78192,9121,-22.9729677,-43.038666,Niterói,RJ,Itacoatiara,São Cristóvão
2021-08-28 07:57:15,139465,184185,-23.6698059,-46.6934551,São Paulo,SP,Conj. Res. Sabara - Campo Grande,
2021-08-28 08:02:08,74611,11445,-22.8177724,-43.3052419,Rio de Janeiro,RJ,Parada de Lucas,São Cristóvão
2021-08-28 08:02:12,74611,11445,-22.8177724,-43.3052419,Rio de Janeiro,RJ,Parada de Lucas,São Cristóvão
2021-08-28 08:06:28,156426,299078,-22.8009901,-43.3354271,São João de Meriti,RJ,Parque Analândia,
2021-08-28 08:10:42,176316,299573,-22.9489624,-43.3366077,Rio de Janeiro,RJ,Anil,
2021-08-28 08:12:03,180383,300365,-22.8455647,-43.3356115,Rio de Janeiro,RJ,Colégio,
2021-08-28 08:13:08,176316,299573,-22.9489624,-43.3366077,Rio de Janeiro,RJ,Anil,
2021-08-28 08:16:14,1010163,300019,-23.0011433,-43.3912743,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-28 08:20:58,172862,285673,-22.913098,-43.621844,Rio de Janeiro,RJ,Cosmos,
2021-08-28 08:22:59,172862,285673,-22.913098,-43.621844,Rio de Janeiro,RJ,Cosmos,
2021-08-28 08:24:26,180386,300370,-23.4854137,-46.6175353,São Paulo,SP,Água Fria,
2021-08-28 08:28:13,81819,76751,-22.9468788,-43.1886879,Rio de Janeiro,RJ,Botafogo,São Cristóvão
2021-08-28 08:29:55,180387,300373,-23.5298311,-46.7043097,São Paulo,SP,Vila Ipojuca,
2021-08-28 08:33:32,92404,35937,-22.9695657,-43.3657148,Rio de Janeiro,RJ,Barra da Tijuca,
2021-08-28 08:34:56,179708,299019,-22.7207878,-43.4371791,Nova Iguaçu,RJ,Nova América,
2021-08-28 08:35:32,168127,298044,-23.5342923,-46.8528096,Carapicuíba,SP,Cidade Ariston Estela Azevedo,Alphaville
2021-08-28 08:36:46,179708,299019,-22.7207878,-43.4371791,Nova Iguaçu,RJ,Nova América,
2021-08-28 08:40:36,61594,166541,-23.6278295,-46.6357761,São Paulo,SP,Vila Monte Alegre,
2021-08-28 08:41:52,180390,300374,-22.9033382,-43.1119523,Niterói,RJ,Icaraí,
2021-08-28 08:42:19,180326,300210,-22.930125,-43.335352,Rio de Janeiro,RJ,Freguesia de Jacarepaguá,
2021-08-28 08:46:02,154699,230952,-22.9259891,-43.3869301,Rio de Janeiro,RJ,Taquara,
